,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
5783,U001,200707822,PUBLI corporation,2020-04-17 01:21:16.875000000,2020.0,1930727478.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,36859.97,0-15
5784,U001,0200772670,ASSOCIAT llc,2020-04-17 07:18:45.265625000,2020.0,1930726992.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAU5,70409.95,0-15
5785,U001,0200779051,AFFILI corporation,2020-03-10 22:09:52.125000000,2020.0,1930646421.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,87999.45,
5786,U001,0200230690,DECA associates,2020-03-20 22:42:11.406250000,2020.0,1930669771.0,2020-03-19 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM2,1133.74,Negatives
5787,U001,0200748108,KROGER associates,2020-03-16 00:01:08.093750000,2020.0,1930571725.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,3280.34,0-15
5788,U001,0200769623,WAL-MAR llc,2020-04-18 10:12:29.390625000,2020.0,1930746921.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,6916.42,Negatives
5789,U001,0200820380,SMITH'S trust,2020-04-16 14:08:00.273437500,2020.0,1930721758.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,102917.13,0-15
5790,U001,0200726979,BJ'S  in,2020-03-24 10:55:36.460937500,2020.0,1930630069.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,1160.69,0-15
5791,U001,0200769623,WAL-MAR in,2020-04-13 08:26:06.677734375,2020.0,1930715009.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,4272.86,0-15
5792,U001,0200707822,PUBLI us,2020-05-13 02:52:39.031250000,2020.0,1930833074.0,2020-04-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,NAA8,49116.55,0-15
5793,U001,0200769623,WAL-MAR trust,2020-05-16 11:06:33.109375000,2020.0,1930852442.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,47292.57,Negatives
5794,CA02,0140104440,SO systems,2020-04-01 22:11:14.062500000,2020.0,2960619797.0,2020-03-15 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-18 00:00:00.000000000,CA10,90576.745,0-15
5795,U001,0200706844,WINC us,2020-05-25 23:05:23.593750000,2020.0,1930875667.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,2037.58,0-15
5796,U001,0200418007,AM co,2020-05-04 01:36:34.437500000,2020.0,1930581062.0,2020-03-04 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAGD,1646.4,Negatives
5797,U001,0100043949,HOME R corp,2020-03-28 08:05:42.406250000,2020.0,1930631841.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,16992.76,Negatives
5798,U001,0100031704,DELHAIZE ,2020-04-19 07:06:29.062500000,2020.0,1930744075.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,106516.92,0-15
5799,U001,0200762301,C&S WH llc,2020-03-16 13:24:58.000000000,2020.0,1930583660.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAC6,50934.2,Negatives
5800,U001,0200718130,SYSCO F in,2020-04-03 22:04:12.968750000,2020.0,1930665059.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,45751.5,0-15
5801,U001,0200707822,PUBLI corp,2020-04-18 06:56:42.708984375,2020.0,1930724804.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,7697.86,0-15
5802,U001,0200769623,WAL-MAR corp,2020-03-26 09:21:14.828125000,2020.0,1930647088.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,15821.8,Negatives
5803,U001,0200749782,KROG foundation,2020-04-14 02:09:39.343750000,2020.0,1930716219.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAA8,55672.73,0-15
5804,CA02,0140104429,COSTCO systems,2020-05-14 06:40:31.187500000,2020.0,2960628350.0,2020-04-18 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-27 00:00:00.000000000,CA10,51472.12,0-15
5805,U001,0200726979,BJ'S  systems,2020-03-13 13:58:27.890625000,2020.0,1930577939.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAA8,233.65,Negatives
5806,U001,0200772595,SAFEW corp,2020-04-18 09:54:17.921875000,2020.0,1930732044.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,31277.0,0-15
5807,U001,0100031704,DELHAIZE foundation,2020-04-05 03:25:17.359375000,2020.0,1930673790.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,85743.32,0-15
5808,U001,0200780383,MEIJ llc,2020-03-18 09:31:00.625000000,2020.0,1930577509.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,116037.15,0-15
5809,U001,0200704045,RA corp,2020-04-19 04:06:26.498046875,2020.0,1930747567.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,44492.26,0-15
5810,U001,0200707741,SMART &  ,2020-06-29 21:51:30.679687500,2020.0,1930831444.0,2020-04-27 00:00:00.000000000,2020-07-01 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAGD,52781.03,Negatives
5811,U001,0140142846,MONDE systems,2020-05-15 03:12:18.687500000,2020.0,1930606265.0,2020-03-10 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-03-10 00:00:00.000000000,NACB,1704.33,0-15
5812,U001,0100043949,HOME R foundation,2020-04-26 07:45:22.953125000,2020.0,1930730730.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,16992.76,0-15
5813,U001,0200353024,DECA us,2020-05-19 15:39:32.031250000,2020.0,1930875690.0,2020-05-08 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,13699.41,Negatives
5814,U001,0200744019,TARG foundation,2020-05-03 07:06:30.500000000,2020.0,1930793281.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,29299.88,0-15
5815,U001,0100030964,NATURA associates,2020-04-16 03:23:32.125000000,2020.0,1930747362.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,3699.75,Negatives
5816,U001,0200744019,TARG corp,2020-04-22 14:02:59.875000000,2020.0,1930730636.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,364.61,0-15
5817,U001,0200762301,C&S WH corporation,2020-03-21 04:09:56.906250000,2020.0,1930610889.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAC6,21577.53,Negatives
5818,U001,0200726979,BJ'S  co,2020-04-04 03:52:29.742187500,2020.0,1930664699.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,33.18,0-15
5819,U001,0200762301,C&S WH systems,2020-04-24 17:42:27.921875000,2020.0,1930772786.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAC6,59900.08,Negatives
5820,U001,0200326954,NEWE foundation,2020-03-15 00:44:57.664062500,2020.0,1930624900.0,2020-03-09 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAD8,71635.49,Negatives
5821,CA02,0140104440,SO foundation,2020-03-16 07:57:55.781250000,2020.0,2960616075.0,2020-03-01 00:00:00.000000000,2020-03-12 00:00:00.000000000,2020-03-02 00:00:00.000000000,CA10,93669.233,0-15
5822,U001,0200353024,DECA llc,2020-03-19 10:01:26.593750000,2020.0,1930605979.0,2020-03-05 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,1540.78,Negatives
5823,CA02,0140106372,G T  associates,2020-04-09 17:15:09.625000000,2020.0,2960624708.0,2020-03-26 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-27 00:00:00.000000000,CA10,4088.2029999999995,0-15
5824,U001,0200704045,RA systems,2020-03-28 08:12:20.216796875,2020.0,1930649373.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,102303.99,0-15
5825,U001,0200782001,GORDO corporation,2020-03-24 11:58:41.707031250,2020.0,1930631597.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,32888.11,Negatives
5826,U001,0200799342,MITCH foundation,2020-04-27 07:49:14.515625000,2020.0,1930780791.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,15113.01,Negatives
5827,U001,0200769623,WAL-MAR corporation,2020-04-24 11:44:21.046875000,2020.0,1930772897.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,10675.81,Negatives
5828,U001,0200726979,BJ'S  foundation,2020-03-17 10:42:16.984375000,2020.0,1930586653.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,14423.21,0-15
5829,U001,0200721222,GO corp,2020-03-18 01:19:23.898437500,2020.0,1930594968.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,22656.86,Negatives
5830,U001,0200742791,QUI co,2020-04-18 08:53:46.843750000,2020.0,1930721287.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,28641.07,0-15
5831,U001,0200439158,POST  co,2020-05-09 16:49:17.812500000,2020.0,1930797792.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,17916.0,0-15
5832,U001,0200769623,WAL-MAR corp,2020-04-25 09:21:14.828125000,2020.0,1930779127.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,12923.42,Negatives
5833,U001,0200769623,WAL-MAR llc,2020-04-02 06:29:42.576171875,2020.0,1930660972.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,65219.82,0-15
5834,U001,0200772670,ASSOCIAT co,2020-04-17 22:54:11.515625000,2020.0,1930729705.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAU5,23583.65,0-15
5835,U001,200706844,WINC corporation,2020-05-20 11:19:41.812500000,2020.0,1930829779.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,1891.01,0-15
5836,U001,0200769623,WAL-MAR trust,2020-03-15 16:27:23.179687500,2020.0,1930571180.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,9903.98,0-15
5837,U001,0200769623,WAL-MAR trust,2020-05-13 09:11:07.296875000,2020.0,1930830698.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAH4,2169.37,0-15
5838,U001,0200769623,WAL-MAR trust,2020-05-08 09:23:16.242187500,2020.0,1930813166.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,38293.41,0-15
5839,U001,0200797452,US  ,2020-05-12 12:45:51.437500000,2020.0,1930809533.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,12028.52,0-15
5840,U001,0100030964,NATURA in,2020-03-22 16:37:11.406250000,2020.0,1930600863.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,11080.77,Negatives
5841,U001,0200769623,WAL-MAR trust,2020-05-04 04:08:14.250000000,2020.0,1930808431.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAH4,661.11,Negatives
5842,U001,0200750051,ALBER ,2020-03-27 21:45:39.875000000,2020.0,1930630860.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,76833.36,0-15
5843,U001,0200759878,SA us,2020-04-14 22:49:06.093750000,2020.0,1930717321.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,26896.17,0-15
5844,U001,0200592182,DECA ,2020-04-02 23:55:43.000000000,2020.0,1930690336.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM4,13557.43,Negatives
5845,U001,0200707005,KING S systems,2020-04-28 20:54:38.914062500,2020.0,1930763493.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,14941.21,Negatives
5846,U001,0200726979,BJ'S  foundation,2020-04-27 14:47:14.031250000,2020.0,1930773897.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,371.83,0-15
5847,U001,0200762301,C&S WH ,2020-04-07 17:48:33.406250000,2020.0,1930686444.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAC6,13133.03,0-15
5848,CA02,0140105686,SYSC in,2020-05-08 03:34:45.625000000,2020.0,2960629248.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-22 00:00:00.000000000,CA10,2905.644,0-15
5849,U001,0200769623,WAL-MAR trust,2020-04-08 10:29:46.117187500,2020.0,1930698479.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,59.88,Negatives
5850,U001,0200769623,WAL-MAR foundation,2020-03-22 17:57:41.156250000,2020.0,1930624401.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,5507.47,Negatives
5851,U001,0200704858,WAKE ,2020-04-17 10:32:38.687500000,2020.0,1930719438.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,112311.07,0-15
5852,U001,0200769623,WAL-MAR associates,2020-05-19 21:02:51.109375000,2020.0,1930860630.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAH4,18594.26,Negatives
5853,U001,0200704045,RA co,2020-04-22 07:28:28.005859375,2020.0,1930759322.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,12294.32,0-15
5854,U001,0200729942,SA co,2020-04-16 20:48:52.921875000,2020.0,1930724985.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,35815.14,0-15
5855,U001,0200762301,C&S WH trust,2020-04-07 00:19:41.921875000,2020.0,1930677159.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAC6,53689.58,0-15
5856,U001,200722444,PERFOR systems,2020-04-02 12:21:58.328125000,2020.0,1930661005.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,50486.62,0-15
5857,U001,0200769623,WAL-MAR llc,2020-05-07 06:54:24.195312500,2020.0,1930805239.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,183.85,Negatives
5858,U001,0200726979,BJ'S  corporation,2020-04-10 08:58:50.265625000,2020.0,1930689833.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,1721.73,0-15
5859,CA02,0140104440,SO systems,2020-03-27 18:42:35.750000000,2020.0,2960619356.0,2020-03-11 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-13 00:00:00.000000000,CA10,10198.692,0-15
5860,U001,0200794332,COST in,2020-05-05 23:32:45.382812500,2020.0,1930801170.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAAX,81876.77,0-15
5861,U001,100031704,DELHAIZE associates,2020-04-03 04:41:20.453125000,2020.0,1930655018.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,17608.04,0-15
5862,CA02,0140104409,LOB llc,2020-04-21 08:22:35.796875000,2020.0,2960625156.0,2020-03-31 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-09 00:00:00.000000000,CA10,81013.457,0-15
5863,U001,0200762301,C&S WH corp,2020-06-02 17:13:24.244140625,2020.0,1930717552.0,2020-03-30 00:00:00.000000000,2020-06-03 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAGD,19046.8,Negatives
5864,U001,0200769623,WAL-MAR corporation,2020-03-27 08:28:30.125000000,2020.0,1930650988.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAH4,49368.47,Negatives
5865,U001,200744019,TARG systems,2020-05-23 02:08:39.343750000,2020.0,1930859498.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,12228.67,0-15
5866,U001,0100049962,MARKPOL foundation,2020-04-01 01:45:56.968750000,2020.0,1930676643.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,21565.98,Negatives
5867,U001,200739006,AL llc,2020-05-14 08:09:37.687500000,2020.0,1930827568.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAA8,21300.0,0-15
5868,U001,0200769623,WAL-MAR trust,2020-04-03 13:43:12.390625000,2020.0,1930666936.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAH4,25613.35,0-15
5869,U001,0200704858,WAKE corporation,2020-04-18 10:13:33.109375000,2020.0,1930752628.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,130321.11,Negatives
5870,U001,0200152991,JET trust,2020-04-16 19:52:48.687500000,2020.0,1930732673.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,4626.68,0-15
5871,U001,0200769623,WAL-MAR co,2020-05-03 11:19:09.804687500,2020.0,1930796829.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,29087.75,0-15
5872,U001,0200820380,SMITH'S systems,2020-05-08 14:34:31.296875000,2020.0,1930801439.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,11563.76,0-15
5873,U001,0200726979,BJ'S  us,2020-03-12 14:57:10.703125000,2020.0,1930577347.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,413.83,Negatives
5874,U001,0200418007,AM foundation,2020-06-14 08:40:59.968750000,2020.0,1930733718.0,2020-04-09 00:00:00.000000000,2020-06-13 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAGD,1081.68,0-15
5875,U001,0200704045,RA in,2020-05-19 07:47:47.126953125,2020.0,1930857885.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,92896.61,0-15
5876,U001,0200148860,DOLLA trust,2020-03-18 08:08:05.125000000,2020.0,1930624246.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,47652.41,Negatives
5877,CA02,0140104423,METRO  llc,2020-03-27 08:10:00.439453125,2020.0,2960620914.0,2020-03-14 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-17 00:00:00.000000000,CA10,38333.596,0-15
5878,U001,0200769623,WAL-MAR ,2020-03-22 20:39:11.148437500,2020.0,1930612202.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,14982.05,Negatives
5879,U001,0200416837,DEC ,2020-05-19 02:36:52.218750000,2020.0,1930858905.0,2020-05-05 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,1287.83,Negatives
5880,U001,0200772670,ASSOCIAT trust,2020-05-02 06:07:21.763671875,2020.0,1930797219.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAU5,3835.12,0-15
5881,U001,0200418007,AM trust,2020-04-18 06:12:39.875000000,2020.0,1930779935.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,5188.45,Negatives
5882,U001,0200769623,WAL-MAR systems,2020-04-25 14:37:37.007812500,2020.0,1930775840.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,16546.11,Negatives
5883,U001,0200230690,DECA ,2020-05-06 04:08:58.468750000,2020.0,1930806544.0,2020-04-21 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM4,25.92,Negatives
5884,U001,0100054867,CTI A corp,2020-03-24 08:50:46.875000000,2020.0,1930666455.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,88169.63,Negatives
5885,U001,0200772670,ASSOCIAT ,2020-04-08 11:45:19.500000000,2020.0,1930693743.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAU5,79008.61,0-15
5886,U001,0200290370,BARGAIN  in,2020-04-17 12:51:05.125000000,2020.0,1930709670.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,34795.2,0-15
5887,U001,0200762301,C&S WH foundation,2020-05-22 13:24:26.843750000,2020.0,1930665942.0,2020-03-17 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAGD,7543.41,0-15
5888,CA02,0140104423,METRO  ,2020-03-11 18:25:25.937500000,2020.0,2960617062.0,2020-02-27 00:00:00.000000000,2020-03-08 00:00:00.000000000,2020-02-27 00:00:00.000000000,CA10,38332.293999999994,0-15
5889,U001,200793568,SUPE foundation,2020-05-20 11:59:09.453125000,2020.0,1930856852.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,151820.55,0-15
5890,U001,0200418007,AM systems,2020-05-31 15:13:49.843750000,2020.0,1930671480.0,2020-03-24 00:00:00.000000000,2020-05-28 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAGD,1824.48,0-15
5891,U001,0100030964,NATURA ,2020-04-03 17:00:09.773437500,2020.0,1930671650.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,5528.9,Negatives
